ID,NAME,POS,TEAM,ORG,LEAGUE,LEVEL,AGE,CURRENT,POTENTIAL,PITCH DIFF CURRENT,PITCH DIFF POT,BAT DIFF CURRENT,BAT DIF POT,START OVR CUR,START OVR POT,RELIEF OVR CUR,RELIEF OVR POT,BAT OVR CUR,BAT OVR POT,START BASE CUR,START INDIV CUR,START BASE POT, START INDIV POT,RELIEF BASE CUR,RELIEF INDIV CUR,RELIEF BASE POT,RELIEF INDIV POT,BAT HIT CUR,BAT FIELD CUR,BAT HIT POT,BAT FIELD POT,BATTER WAR,PITCHER WAR,MLB YEARS,WORK ETHIC,INTELLIGENCE,LEADER,GREED,LOYALTY,PERSONALITY
37201,Johnathan Carson,C,Tennessee,Chicago,SL,AA,22,0.5,2.5,0,0,3,0,0,0,0,0,88,104,0,0,0,0,0,0,0,0,59,113,79,113,-100,-100,0,High,Normal,High,Normal, Normal,Sparkplug
37202,Ricardo Aragón,CF,GCL,St. Louis,GCL,R,21,0.5,1.5,0,0,1,-2,0,0,0,0,70,81,0,0,0,0,0,0,0,0,56,120,71,120,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37203,José Moreno,3B,-,-,-,-,22,0.5,0.5,0,0,0,0,0,0,0,0,49,64,0,0,0,0,0,0,0,0,35,132,53,132,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37204,Daniel Campbell,C,-,-,-,-,21,0.5,1.0,0,0,2,0,0,0,0,0,63,88,0,0,0,0,0,0,0,0,29,100,63,100,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
37205,Pablo Cavazos,SS,Greeneville,Houston,APP,R,22,0.5,2.0,0,0,2,0,0,0,0,0,70,86,0,0,0,0,0,0,0,0,43,155,67,155,-100,-100,0,Normal,Normal,Normal,Low, Normal,Unknown
37206,Tommy Evans,SP,Kokomo,Boston,GCL,R,24,0.5,1.0,0,1,0,0,43,72,27,55,0,0,23,14,56,22,10,14,45,22,0,0,0,0,-100,-100,0,Low,High,Normal,Normal, Normal,Normal
37207,Rafael Ruíz,SS,-,-,-,-,21,0.5,1.5,0,0,1,0,0,0,0,0,65,86,0,0,0,0,0,0,0,0,36,155,67,155,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
37208,Don Jones,1B,Kokomo,Boston,GCL,R,22,0.5,0.5,0,0,0,0,0,0,0,0,60,81,0,0,0,0,0,0,0,0,58,73,81,73,-100,-100,0,High,Normal,Low,Normal, Normal,Normal
37209,Norberto García,SP,-,-,-,-,22,0.5,0.5,0,0,0,0,19,38,2,21,0,0,-5,14,15,26,-23,14,-3,26,0,0,0,0,-100,-100,0,Normal,Normal,Normal,High, Low,Unknown
37210,Pete Hendricks,SS,Shaker Heights,Colorado,APP,R,19,0.5,1.5,0,0,0,0,0,0,0,0,58,85,0,0,0,0,0,0,0,0,24,159,63,159,-100,-100,0,Low,Normal,Low,Normal, Low,Unknown
37211,Scott Shepherd,SS,-,-,-,-,21,0.5,2.5,0,0,0,0,0,0,0,0,63,85,0,0,0,0,0,0,0,0,35,153,66,153,-100,-100,0,High,Normal,High,Normal, Normal,Unknown
37212,Johnny Ely,2B,GCL,St. Louis,GCL,R,21,0.5,1.5,0,0,2,0,0,0,0,0,58,87,0,0,0,0,0,0,0,0,44,102,81,102,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37213,Matt Cash,C,-,-,-,-,21,0.5,0.5,0,0,2,-3,0,0,0,0,60,67,0,0,0,0,0,0,0,0,29,88,39,88,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37214,Miguel Cháves,1B,Pensacola,Montreal,SOU,A,21,2.0,2.5,0,0,1,1,0,0,0,0,91,98,0,0,0,0,0,0,0,0,91,79,99,79,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37215,Tim Gilbert,SP,-,-,-,-,22,0.5,1.5,1,0,0,0,10,73,-7,67,0,0,-15,15,48,78,-35,15,42,78,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, High,Unknown
37216,Dave Hill,2B,-,-,-,-,21,0.5,1.0,0,0,2,0,0,0,0,0,59,82,0,0,0,0,0,0,0,0,41,120,70,120,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37217,Millard Williams,CL,Hagerstown,Washington,SOU,A,25,1.5,2.0,0,1,0,0,84,94,81,95,0,0,54,108,61,137,50,108,59,137,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37218,Derek Pearson,2B,Greenville,Boston,SOU,A,21,1.0,2.5,0,0,2,0,0,0,0,0,82,96,0,0,0,0,0,0,0,0,68,129,85,129,-100,-100,0,High,High,Normal,Low, Normal,Normal
37219,Tracy McKinney,SP,New Hampshire,Toronto,EL,AA,22,2.0,2.0,-1,1,0,0,83,85,71,75,0,0,66,38,66,53,61,38,61,53,0,0,0,0,-100,-100,0,Low,Normal,Low,Normal, Normal,Normal
37222,Jordan Kregar,1B,-,-,-,-,21,0.5,0.5,0,0,1,0,0,0,0,0,38,56,0,0,0,0,0,0,0,0,35,55,55,55,-100,-100,0,Low,Normal,Low,High, Low,Unknown
37223,George Thompson,RP,GCL,Washington,GCL,R,21,0.5,0.5,0,1,0,0,35,76,14,61,0,0,13,15,54,62,-8,15,40,62,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, Normal,Unknown
37224,Alfredo Colón,SS,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,59,73,0,0,0,0,0,0,0,0,34,140,54,140,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37225,Ron Moss,CF,-,-,-,-,22,0.5,2.0,0,0,2,0,0,0,0,0,66,85,0,0,0,0,0,0,0,0,44,135,71,135,-100,-100,0,Normal,Normal,Normal,Normal, Low,Unknown
37226,Arnold Román,2B,Yakima,Arizona,NWL,A-,21,1.5,2.5,0,0,2,2,0,0,0,0,82,99,0,0,0,0,0,0,0,0,72,111,93,111,-100,-100,0,High,Low,High,High, High,Captain
37227,Bernardo Fuentes,CF,Cleghorn,Milwaukee,APP,R,22,0.5,1.5,0,0,2,0,0,0,0,0,81,84,0,0,0,0,0,0,0,0,67,131,71,131,-100,-100,0,Low,Low,Normal,Low, Low,Unmotivated
37228,Bill Tudge,SP,Savannah,New York,SOU,A,21,0.5,1.5,0,0,0,0,66,90,54,75,0,0,45,47,71,57,35,47,60,57,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, Normal,Normal
37229,Nelson Massey,RP,Altoona,Pittsburgh,EL,AA,26,1.5,1.5,1,1,0,0,88,94,82,94,0,0,66,71,69,94,64,71,73,94,0,0,0,0,-100,-100,0,Low,Normal,Low,Normal, Low,Outspoken
37230,Phil Parlee,CF,Pulaski,Seattle,APP,R,22,0.5,0.5,0,0,1,0,0,0,0,0,58,75,0,0,0,0,0,0,0,0,42,112,66,112,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37231,Clint Williams,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,24,68,6,49,0,0,1,13,47,49,-17,13,28,49,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, High,Unknown
37232,Jeffrey Sims,C,-,-,-,-,22,0.5,0.5,0,0,0,-4,0,0,0,0,68,74,0,0,0,0,0,0,0,0,34,104,42,104,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37233,Al Eatwell,3B,Kingsport,New York,APP,R,21,0.5,2.0,0,0,3,0,0,0,0,0,75,93,0,0,0,0,0,0,0,0,68,130,90,130,-100,-100,0,Normal,Normal,Normal,Normal, Low,Normal
37235,Eduardo Marín,LF,Pulaski,Seattle,APP,R,21,0.5,1.5,0,0,4,1,0,0,0,0,79,86,0,0,0,0,0,0,0,0,76,99,84,99,-100,-100,0,Normal,Normal,Normal,Low, Normal,Humble
37236,Ralph Pace,SP,Savannah,New York,SOU,A,21,1.5,2.5,1,2,0,0,86,94,71,89,0,0,64,69,71,84,51,69,69,84,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Normal
37238,Jim Grimes,SP,-,-,-,-,22,0.5,0.5,0,0,0,0,28,52,7,28,0,0,6,15,32,23,-17,15,8,23,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37239,Kurt Gilliam,C,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,66,87,0,0,0,0,0,0,0,0,28,117,56,117,-100,-100,0,Low,Normal,Low,High, Low,Unknown
37240,Gerardo Rocha,3B,Twin Peaks,Texas,NWL,A-,21,0.5,2.5,0,0,2,0,0,0,0,0,75,96,0,0,0,0,0,0,0,0,65,141,91,141,-100,-100,0,Normal,Normal,High,Normal, Normal,Normal
37241,Don Landry,C,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,64,86,0,0,0,0,0,0,0,0,24,121,53,121,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37242,Don Aguilar,1B,Auburn,Toronto,NYP,A-,20,0.5,0.5,0,0,1,0,0,0,0,0,47,77,0,0,0,0,0,0,0,0,44,67,77,67,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37243,John Fannin,LF,Long Island,Carolina,NYP,A-,21,0.5,1.0,0,0,0,0,0,0,0,0,66,79,0,0,0,0,0,0,0,0,57,117,72,117,-100,-100,0,High,High,Normal,Low, Normal,Humble
37244,Scott Fry,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,26,45,14,36,0,0,3,17,23,32,-8,17,16,32,0,0,0,0,-100,-100,0,High,Normal,Normal,High, Normal,Unknown
37246,Chris Bane,C,-,-,-,-,22,0.5,0.5,0,0,0,0,0,0,0,0,54,76,0,0,0,0,0,0,0,0,25,79,53,79,-100,-100,0,Normal,Normal,High,Normal, Normal,Unknown
37247,Júlio Montoya,CF,Cleghorn,Milwaukee,APP,R,21,0.5,1.5,0,0,2,-3,0,0,0,0,64,78,0,0,0,0,0,0,0,0,40,138,59,138,-100,-100,0,Normal,Normal,Normal,Normal, High,Unknown
37248,Adam Lynch,RP,Charlestown,Detroit,GCL,R,21,0.5,0.5,0,1,0,0,45,74,37,74,0,0,20,51,46,94,11,51,45,94,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Low,Normal
37249,Norris Powell,CF,Reading,Philadelphia,EL,AA,25,1.5,2.0,0,0,3,1,0,0,0,0,92,97,0,0,0,0,0,0,0,0,82,131,89,131,-100,-100,0,Normal,Normal,Normal,Low, Normal,Humble
37250,Artie Escalante,RP,Pensacola,Montreal,SOU,A,24,0.5,0.5,0,0,0,0,59,68,48,60,0,0,36,51,43,71,25,51,35,71,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Normal,Normal
37252,Larry Jones,3B,-,-,-,-,22,0.5,0.5,0,0,0,0,0,0,0,0,46,75,0,0,0,0,0,0,0,0,32,127,68,127,-100,-100,0,Low,Low,Low,Normal, Normal,Unknown
37253,Daniel Lockhart,CF,Great Falls,Chicago,NWL,A-,21,0.5,2.5,0,0,1,0,0,0,0,0,77,100,0,0,0,0,0,0,0,0,56,143,88,143,-100,-100,0,High,Normal,Low,High, Normal,Sparkplug
37254,Clay Carr,C,-,-,-,-,21,0.5,0.5,0,0,2,0,0,0,0,0,62,83,0,0,0,0,0,0,0,0,28,100,56,100,-100,-100,0,Low,Low,Low,Normal, High,Unknown
37256,Dan Wallace,SP,Clinton,Seattle,MID,A,24,1.0,1.5,0,1,0,0,69,75,56,69,0,0,46,57,50,81,35,57,44,81,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unmotivated
37257,Bob Brown,3B,Kokomo,Boston,GCL,R,22,0.5,0.5,0,0,0,0,0,0,0,0,63,72,0,0,0,0,0,0,0,0,54,124,65,124,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
37258,John Montgomery,C,-,-,-,-,22,0.5,0.5,0,0,0,0,0,0,0,0,58,68,0,0,0,0,0,0,0,0,28,83,42,83,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37259,Doug Shearn,SS,-,-,-,-,21,0.5,2.0,0,0,1,0,0,0,0,0,64,84,0,0,0,0,0,0,0,0,40,143,68,143,-100,-100,0,Normal,Normal,High,Normal, Normal,Unknown
37260,Otis Sánchez,SP,Oneonta,Tampa Bay,NYP,A-,22,0.5,1.5,2,2,0,0,63,83,49,69,0,0,42,39,62,59,31,39,51,59,0,0,0,0,-100,-100,0,Normal,Low,Normal,High, Normal,Outspoken
37261,Mark Tyler,SP,Kane County,Oakland,MID,A,21,1.5,2.5,0,2,0,0,78,89,61,83,0,0,58,53,65,85,42,53,61,85,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Outspoken
37262,Roosevelt Willis,SP,-,-,-,-,22,0.5,0.5,0,0,0,0,15,21,-2,5,0,0,-8,10,-2,10,-27,10,-17,10,0,0,0,0,-100,-100,0,Low,Normal,Normal,High, Low,Unknown
37263,Víctor Barrón,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,13,27,-11,7,0,0,-13,19,1,34,-42,19,-24,34,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Unknown
37264,Freddy Erdozain,CF,Chieftown,Kansas City,GCL,R,21,0.5,1.0,0,0,2,0,0,0,0,0,71,84,0,0,0,0,0,0,0,0,45,149,63,149,-100,-100,0,High,Normal,Normal,Low, Normal,Humble
37268,Esteban García,CF,Tulsa,Colorado,TEX,AA,21,1.5,2.0,0,0,2,0,0,0,0,0,86,92,0,0,0,0,0,0,0,0,67,147,75,147,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
37269,Gavin McKinney,SP,Salem-Keizer,San Francisco,NWL,A-,21,1.0,1.0,-2,1,0,0,64,75,54,62,0,0,40,59,53,59,31,59,41,59,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37271,Brian Jenkins,SP,Kokomo,Boston,GCL,R,22,0.5,2.0,0,1,0,0,59,77,52,69,0,0,37,45,57,54,32,45,52,54,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, High,Normal
37273,John Starks,CF,-,-,-,-,22,0.5,1.5,0,0,1,0,0,0,0,0,54,76,0,0,0,0,0,0,0,0,35,116,66,116,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37274,Leroy Jackson,SP,GCL,St. Louis,GCL,R,22,1.5,2.0,1,1,0,0,63,89,50,78,0,0,41,44,68,67,31,44,60,67,0,0,0,0,-100,-100,0,Low,Normal,Normal,High, Normal,Normal
37275,Terrence Brooks,2B,Delmarva,Baltimore,SOU,A,21,0.5,0.5,0,0,5,0,0,0,0,0,60,80,0,0,0,0,0,0,0,0,52,81,77,81,-100,-100,0,Normal,Normal,Normal,High, Low,Unknown
37276,Jason Valdéz,SS,Bristol,Chicago,APP,R,21,0.5,1.5,0,0,0,-1,0,0,0,0,64,80,0,0,0,0,0,0,0,0,46,129,69,129,-100,-100,0,Low,Low,Normal,Normal, Normal,Normal
37277,Michael Jackson,SP,-,-,-,-,22,0.5,1.5,0,0,0,0,26,79,10,70,0,0,3,15,56,68,-13,15,49,68,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37278,Irving Harris,2B,Hickory,Texas,SOU,A,22,0.5,2.5,0,0,3,0,0,0,0,0,76,106,0,0,0,0,0,0,0,0,67,101,105,101,-100,-100,0,Low,Normal,Low,High, Low,Unknown
37279,Mario Ortíz,C,Carolina,Cincinnati,SL,AA,22,0.5,1.0,0,0,1,0,0,0,0,0,90,92,0,0,0,0,0,0,0,0,58,121,61,121,-100,-100,0,Normal,Normal,Normal,High, Low,Normal
37280,John Trevino,RP,Kane County,Oakland,MID,A,21,0.5,1.5,0,0,0,0,73,88,67,91,0,0,46,83,60,108,40,83,64,108,0,0,0,0,-100,-100,0,High,Normal,Low,Low, Normal,Normal
37283,Pepe Romero,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,13,20,-6,2,0,0,-11,8,-4,12,-32,8,-23,12,0,0,0,0,-100,-100,0,High,Normal,High,Low, Normal,Unknown
37284,Félix Palácios,SP,Hagerstown,Washington,SOU,A,27,1.5,1.5,1,1,0,0,67,69,50,53,0,0,47,40,47,52,32,40,32,52,0,0,0,0,-100,-100,0,Normal,High,Normal,Normal, High,Normal
37285,Kent Rogers,CF,Eugene,San Diego,NWL,A-,22,0.5,1.5,0,0,1,0,0,0,0,0,70,86,0,0,0,0,0,0,0,0,58,116,80,116,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
37286,Bruce Mullins,C,-,-,-,-,21,0.5,0.5,0,0,1,0,0,0,0,0,61,84,0,0,0,0,0,0,0,0,24,108,55,108,-100,-100,0,High,Low,Normal,Normal, Normal,Unknown
37289,Rusty Simpson,SS,GCL,Oakland,GCL,R,22,0.5,2.0,0,0,4,0,0,0,0,0,62,84,0,0,0,0,0,0,0,0,46,123,77,123,-100,-100,0,Normal,High,Low,Normal, Normal,Unknown
37290,Don Borwick,CF,-,-,-,-,22,0.5,2.0,0,0,0,0,0,0,0,0,64,83,0,0,0,0,0,0,0,0,40,138,67,138,-100,-100,0,Low,Low,Normal,Normal, Normal,Unknown
37291,Jim Scott,SP,Batavia,St. Louis,NYP,A-,24,1.5,2.5,0,2,0,0,86,93,77,83,0,0,65,67,71,75,59,67,64,75,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Normal
37293,Jim Murphy,RP,Great Lakes,Los Angeles,MID,A,24,0.5,2.0,2,1,0,0,62,99,52,100,0,0,38,60,69,135,28,60,67,135,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, High,Normal
37294,Paul Barton,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,23,45,5,21,0,0,0,17,25,17,-20,17,1,17,0,0,0,0,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
37295,Roy Schultz,RP,-,-,-,-,25,0.5,0.5,0,0,0,0,43,58,30,49,0,0,23,21,36,42,12,21,31,42,0,0,0,0,-100,-100,0,Low,Low,Normal,Normal, Low,Normal
37296,Xander Delaney,RP,Lansing,Toronto,MID,A,21,0.5,2.0,0,3,0,0,76,93,74,98,0,0,50,83,60,137,49,83,63,137,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Normal
37297,George Malone,SS,Charlestown,Detroit,GCL,R,22,0.5,2.0,0,0,1,0,0,0,0,0,60,86,0,0,0,0,0,0,0,0,28,157,65,157,-100,-100,0,High,High,Low,Low, Normal,Unknown
37298,Conrad Haltiw,RP,Mobile,Arizona,SL,AA,22,1.5,1.5,0,1,0,0,95,100,83,87,0,0,76,60,83,60,69,60,75,60,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
37299,Enrique Marquis,SS,NWL,Los Angeles,NWL,A-,22,0.5,2.0,0,0,1,0,0,0,0,0,76,84,0,0,0,0,0,0,0,0,57,142,69,142,-100,-100,0,High,Normal,Low,Normal, Normal,Normal
37301,Doug Sanders,RP,Carolina,Cincinnati,SL,AA,22,2.0,4.0,0,2,0,0,95,113,94,116,0,0,68,107,82,151,69,107,83,151,0,0,0,0,-100,-100,0,Normal,Normal,Low,Low, Normal,Humble
37302,Millard Gray,SS,-,-,-,-,21,0.5,1.0,0,0,0,0,0,0,0,0,58,78,0,0,0,0,0,0,0,0,32,143,60,143,-100,-100,0,Normal,Low,Normal,Normal, Normal,Unknown
37303,Luis González,RP,-,-,-,-,25,0.5,0.5,-1,0,0,0,0,0,43,65,0,0,0,0,0,0,16,60,35,94,0,0,0,0,-100,-100,0,Normal,Low,Low,High, Low,Selfish
37304,Jerry Arroyo,CF,Lansing,Toronto,MID,A,21,0.5,2.5,0,0,1,0,0,0,0,0,84,99,0,0,0,0,0,0,0,0,64,146,86,146,-100,-100,0,Low,Normal,Normal,High, Normal,Unmotivated
37305,Ron McCluney,2B,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,50,76,0,0,0,0,0,0,0,0,31,117,63,117,-100,-100,0,Low,High,Normal,Normal, Normal,Unknown
37306,Artie Taylor,1B,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,36,62,0,0,0,0,0,0,0,0,35,30,65,30,-100,-100,0,High,Normal,Normal,Normal, Normal,Unknown
37307,Jim Bell,SP,-,-,-,-,23,0.5,0.5,0,1,0,0,33,49,18,40,0,0,9,27,23,57,-6,27,13,57,0,0,0,0,-100,-100,0,Low,High,Low,Normal, Normal,Unknown
37308,José Suárez,3B,GCL,Cleveland,GCL,R,22,0.5,2.0,0,0,4,0,0,0,0,0,58,97,0,0,0,0,0,0,0,0,45,133,94,133,-100,-100,0,Normal,Normal,High,Normal, Normal,Unknown
37309,Rich DeMerit,SS,-,-,-,-,21,0.5,1.5,0,0,0,0,0,0,0,0,60,82,0,0,0,0,0,0,0,0,35,141,66,141,-100,-100,0,Normal,Normal,Normal,Normal, Low,Unknown
37310,Chris Landrum,CF,Chieftown,Kansas City,GCL,R,21,0.5,1.5,0,0,3,0,0,0,0,0,78,85,0,0,0,0,0,0,0,0,68,119,78,119,-100,-100,0,Normal,Normal,High,Normal, Normal,Normal
37311,Dan Gallaghe,SP,Syracuse,Washington,IL,AAA,21,2.5,5.0,0,1,0,0,97,126,95,126,0,0,76,81,102,126,79,81,104,126,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, Normal,Fan Fav
37313,Quincy Manning,SP,Salem-Keizer,San Francisco,NWL,A-,21,1.0,1.5,0,1,0,0,62,76,50,65,0,0,40,45,54,60,31,45,45,60,0,0,0,0,-100,-100,0,Normal,Low,Low,Normal, Normal,Normal
37314,Lorenzo Cortéz,3B,-,-,-,-,21,0.5,0.5,0,0,1,0,0,0,0,0,50,74,0,0,0,0,0,0,0,0,39,120,69,120,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
37315,Wally Peterson,SP,Norfolk,Baltimore,IL,AAA,24,2.0,2.0,-2,0,0,0,79,92,60,81,0,0,58,53,69,80,41,53,60,80,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37318,Tomás Soto,SP,-,-,-,-,22,0.5,1.5,-1,0,0,0,56,78,36,57,0,0,36,27,60,45,17,27,40,45,0,0,0,0,-100,-100,0,Normal,Normal,Normal,High, Normal,Unknown
37319,Pat Anthony,SP,-,-,-,-,21,0.5,1.0,0,0,0,0,31,74,15,58,0,0,9,18,55,42,-8,18,41,42,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, High,Unknown
37320,Alfonso Alonzo,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,59,66,47,56,0,0,36,49,43,56,25,49,35,56,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37321,Tim Lara,SP,-,-,-,-,22,0.5,0.5,0,0,0,0,26,61,-2,32,0,0,4,12,44,19,-28,12,16,19,0,0,0,0,-100,-100,0,Low,Normal,Low,Normal, Normal,Unknown
37322,Matt White,2B,Scottsdale,San Francisco,GCL,R,22,0.5,1.5,0,0,1,0,0,0,0,0,66,84,0,0,0,0,0,0,0,0,52,110,75,110,-100,-100,0,Low,Normal,Low,High, Low,Disruptive
37324,Jack Girvin,RP,Asheville,Colorado,SOU,A,21,0.5,1.5,0,2,0,0,58,89,48,87,0,0,36,42,66,82,28,42,67,82,0,0,0,0,-100,-100,0,Low,High,Normal,Normal, High,Unknown
37325,Bill Murphy,C,-,-,-,-,21,0.5,1.0,0,0,0,0,0,0,0,0,62,83,0,0,0,0,0,0,0,0,28,100,56,100,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
37327,Tyler Hall,SS,Arkansas,Los Angeles,TEX,AA,22,1.5,2.5,0,0,2,0,0,0,0,0,83,94,0,0,0,0,0,0,0,0,63,153,78,153,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
37328,Ben Pierce,SP,Kane County,Oakland,MID,A,24,0.5,0.5,0,1,0,0,56,68,48,64,0,0,34,41,44,63,28,41,43,63,0,0,0,0,-100,-100,0,Low,Low,Normal,Normal, Normal,Unmotivated
37330,Terry Kopshaw,RF,-,-,-,-,21,0.5,0.5,0,0,1,0,0,0,0,0,40,65,0,0,0,0,0,0,0,0,27,132,57,132,-100,-100,0,Normal,Normal,Normal,High, Normal,Unknown
37331,Matt O'Neil,SP,-,-,-,-,22,0.5,0.5,-1,0,0,0,18,48,-2,23,0,0,-6,16,27,24,-30,16,1,24,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Unknown
37333,Oliver García,C,-,-,-,-,21,0.5,0.5,0,0,1,0,0,0,0,0,65,87,0,0,0,0,0,0,0,0,21,134,50,134,-100,-100,0,Normal,Normal,High,Normal, Normal,Unknown
37334,Alfred Williams,CF,Greeneville,Houston,APP,R,21,0.5,2.5,0,0,2,0,0,0,0,0,83,97,0,0,0,0,0,0,0,0,62,148,82,148,-100,-100,0,High,Normal,Normal,Normal, Normal,Normal
37335,Keith Bird,SP,Augusta,San Francisco,SOU,A,25,1.0,1.0,0,0,0,0,62,67,50,60,0,0,38,61,41,71,25,61,35,71,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, Normal,Normal
37336,Luis López,RP,Houston,Houston,PBL,MLB,24,3.5,5.0,0,0,0,0,108,119,116,124,0,0,73,167,86,167,78,167,89,167,0,0,0,0,0.0,0.2,1,High,Normal,Normal,Normal, Normal,Sparkplug
37337,CHRIS LEACH,SP,Toledo,Detroit,IL,AAA,25,2.5,3.0,1,0,0,0,95,106,87,105,0,0,73,82,83,97,67,82,86,97,0,0,0,0,-100,-100,0,Low,Low,Normal,High, Normal,Unmotivated
37339,Gene Vera,3B,-,-,-,-,20,0.5,1.0,0,0,0,0,0,0,0,0,43,77,0,0,0,0,0,0,0,0,28,127,71,127,-100,-100,0,Normal,High,Low,Normal, Normal,Unknown
37341,Wilson Patino,RP,Tulsa,Colorado,TEX,AA,25,0.5,1.5,0,1,0,0,81,97,90,105,0,0,49,121,66,135,58,121,73,135,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, Normal,Normal
37342,Joe Dunn,SP,Elizabethton,Minnesota,APP,R,22,0.5,3.0,0,2,0,0,47,98,29,86,0,0,23,42,75,87,4,42,65,87,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, High,Unknown
37343,Steve Bowen,SP,Delmarva,Baltimore,SOU,A,21,1.5,1.5,0,1,0,0,69,83,50,65,0,0,50,40,63,57,32,40,47,57,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, High,Normal
37346,Clarence Green,CF,Carolina,Cincinnati,SL,AA,22,1.0,2.0,0,0,2,0,0,0,0,0,84,96,0,0,0,0,0,0,0,0,66,143,83,143,-100,-100,0,Low,Low,Low,High, Low,Selfish
37347,Curt Joyce,2B,Cleghorn,Milwaukee,APP,R,22,1.0,1.5,0,0,3,0,0,0,0,0,82,85,0,0,0,0,0,0,0,0,72,113,76,113,-100,-100,0,High,Normal,Normal,Normal, High,Sparkplug
37348,Matt Murphy,RP,-,-,-,-,24,0.5,1.0,0,0,0,0,50,82,43,79,0,0,22,71,55,94,13,71,53,94,0,0,0,0,-100,-100,0,Low,Normal,Low,Normal, Normal,Normal
37349,Jonas Humphries,RP,Twin Peaks,Texas,NWL,A-,21,0.5,3.0,0,1,0,0,75,107,72,102,0,0,45,108,80,121,39,108,75,121,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Prankster
37350,Charlie Ramírez,RP,-,-,-,-,23,0.5,1.5,0,0,0,0,74,87,71,85,0,0,46,94,56,121,42,94,52,121,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
